Symbol,Signal,Type,EntryTime,Macro,Phase,PnL_USD,ExitReason
SOLUSDT,RsiReversionLong,LONG,2026-03-07T17:00:00.000Z,FLAT,TEST,-0.55,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-03-07T19:00:00.000Z,FLAT,TEST,-2.41,STOP
SOLUSDT,RangeBreakoutLong,LONG,2026-03-10T14:00:00.000Z,FLAT,TEST,-2.74,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-03-11T11:00:00.000Z,FLAT,TEST,-2.07,STOP
SOLUSDT,RsiReversionShort,SHORT,2026-03-13T02:00:00.000Z,FLAT,TEST,-2.11,STOP
SOLUSDT,RsiReversionShort,SHORT,2026-03-13T14:00:00.000Z,FLAT,TEST,-2.71,STOP
SOLUSDT,RangeBreakoutLong,LONG,2026-03-25T05:00:00.000Z,FLAT,TEST,-2.00,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-03-26T05:00:00.000Z,FLAT,TEST,5.74,TP1
SOLUSDT,RangeBreakoutShort,SHORT,2026-04-06T23:00:00.000Z,FLAT,TEST,-2.81,STOP
SOLUSDT,RsiReversionShort,SHORT,2026-04-08T00:00:00.000Z,FLAT,TEST,-2.84,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-04-21T19:00:00.000Z,FLAT,TEST,-2.82,STOP
SOLUSDT,RangeBreakoutLong,LONG,2026-04-22T02:00:00.000Z,FLAT,TEST,-2.84,STOP
SOLUSDT,RangeBreakoutLong,LONG,2026-04-27T01:00:00.000Z,FLAT,TEST,-2.01,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-04-27T15:00:00.000Z,FLAT,TEST,-2.12,STOP
SOLUSDT,RangeBreakoutLong,LONG,2026-05-05T13:00:00.000Z,FLAT,TEST,2.76,TP1
SOLUSDT,RangeBreakoutLong,LONG,2026-05-25T14:00:00.000Z,FLAT,TEST,-1.05,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-05-26T00:00:00.000Z,FLAT,TEST,-1.97,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-05-26T17:00:00.000Z,FLAT,TEST,5.73,TP1
SOLUSDT,RangeBreakoutLong,LONG,2026-06-12T14:00:00.000Z,FLAT,TEST,4.39,TP1
SOLUSDT,RangeBreakoutLong,LONG,2026-06-20T04:00:00.000Z,FLAT,TEST,4.35,TP1
SOLUSDT,RsiReversionShort,SHORT,2026-06-21T10:00:00.000Z,FLAT,TEST,-1.04,STOP
SOLUSDT,RangeBreakoutShort,SHORT,2026-06-22T22:00:00.000Z,FLAT,TEST,3.90,TP1
SOLUSDT,RsiReversionLong,LONG,2026-06-23T09:00:00.000Z,FLAT,TEST,-1.43,STOP
BNBUSDT,RsiReversionLong,LONG,2025-07-01T19:00:00.000Z,FLAT,TRAIN,1.17,TP2
BNBUSDT,RangeBreakoutLong,LONG,2025-07-02T06:00:00.000Z,FLAT,TRAIN,3.55,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-07-10T21:00:00.000Z,FLAT,TRAIN,4.66,TP1
BNBUSDT,RsiReversionShort,SHORT,2025-07-17T03:00:00.000Z,FLAT,TRAIN,-2.19,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-07-17T14:00:00.000Z,FLAT,TRAIN,-1.90,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-07-18T01:00:00.000Z,FLAT,TRAIN,5.76,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-07-22T18:00:00.000Z,FLAT,TRAIN,-2.45,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-07-25T22:00:00.000Z,FLAT,TRAIN,2.76,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-07-27T15:00:00.000Z,FLAT,TRAIN,-2.73,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-07-30T11:00:00.000Z,FLAT,TRAIN,-2.50,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-07-31T08:00:00.000Z,FLAT,TRAIN,-1.81,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-08-01T08:00:00.000Z,FLAT,TRAIN,-3.05,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-08-17T07:00:00.000Z,FLAT,TRAIN,-1.46,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-08-18T02:00:00.000Z,FLAT,TRAIN,-2.68,STOP
BNBUSDT,RsiReversionShort,SHORT,2025-08-20T22:00:00.000Z,FLAT,TRAIN,-1.00,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-08-21T01:00:00.000Z,FLAT,TRAIN,-1.97,STOP
BNBUSDT,RsiReversionShort,SHORT,2025-08-22T18:00:00.000Z,FLAT,TRAIN,1.61,TP1
BNBUSDT,RangeBreakoutShort,SHORT,2025-08-24T06:00:00.000Z,FLAT,TRAIN,3.21,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-08-26T20:00:00.000Z,FLAT,TRAIN,-1.96,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-09-01T15:00:00.000Z,FLAT,TRAIN,-1.52,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-09-04T18:00:00.000Z,FLAT,TRAIN,-1.15,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-09-06T11:00:00.000Z,FLAT,TRAIN,1.29,TP1
BNBUSDT,RsiReversionLong,LONG,2025-10-16T16:00:00.000Z,FLAT,TRAIN,-2.96,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-10-26T11:00:00.000Z,FLAT,TRAIN,2.77,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-10-27T11:00:00.000Z,FLAT,TRAIN,-2.96,STOP
BNBUSDT,RsiReversionLong,LONG,2025-10-28T21:00:00.000Z,FLAT,TRAIN,-2.66,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-11-11T17:00:00.000Z,FLAT,TRAIN,3.52,TP1
BNBUSDT,RsiReversionLong,LONG,2025-11-13T20:00:00.000Z,FLAT,TRAIN,-1.27,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-11-26T16:00:00.000Z,FLAT,TRAIN,-2.43,STOP
BNBUSDT,RsiReversionLong,LONG,2025-12-01T01:00:00.000Z,FLAT,TRAIN,-0.81,STOP
BNBUSDT,RsiReversionLong,LONG,2025-12-01T05:00:00.000Z,FLAT,TRAIN,0.98,TP1
BNBUSDT,RsiReversionLong,LONG,2025-12-01T10:00:00.000Z,FLAT,TRAIN,-0.97,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-12-05T16:00:00.000Z,FLAT,TRAIN,-2.53,STOP
BNBUSDT,RsiReversionShort,SHORT,2025-12-09T17:00:00.000Z,FLAT,TRAIN,2.33,TP1
BNBUSDT,RsiReversionLong,LONG,2025-12-11T03:00:00.000Z,FLAT,TRAIN,1.81,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-12-12T02:00:00.000Z,FLAT,TRAIN,-1.64,STOP
BNBUSDT,RangeBreakoutLong,LONG,2025-12-13T15:00:00.000Z,FLAT,TRAIN,-1.54,STOP
BNBUSDT,RsiReversionLong,LONG,2025-12-15T00:00:00.000Z,FLAT,TRAIN,-1.71,STOP
BNBUSDT,RsiReversionLong,LONG,2025-12-15T18:00:00.000Z,FLAT,TRAIN,2.62,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-12-16T15:00:00.000Z,FLAT,TRAIN,-2.19,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-12-17T15:00:00.000Z,FLAT,TRAIN,3.54,TP1
BNBUSDT,RangeBreakoutLong,LONG,2025-12-19T19:00:00.000Z,FLAT,TRAIN,-1.66,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2025-12-23T14:00:00.000Z,FLAT,TRAIN,-1.69,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-01-10T18:00:00.000Z,FLAT,TEST,-1.62,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-01-13T15:00:00.000Z,FLAT,TEST,2.26,TP1
BNBUSDT,RsiReversionShort,SHORT,2026-01-13T21:00:00.000Z,FLAT,TEST,-0.82,STOP
BNBUSDT,RsiReversionShort,SHORT,2026-01-13T23:00:00.000Z,FLAT,TEST,-1.32,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-01-17T15:00:00.000Z,FLAT,TEST,-1.78,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-01-18T23:00:00.000Z,FLAT,TEST,4.27,TP1
BNBUSDT,RangeBreakoutShort,SHORT,2026-01-29T12:00:00.000Z,FLAT,TEST,3.38,TP1
BNBUSDT,RangeBreakoutShort,SHORT,2026-02-19T13:00:00.000Z,FLAT,TEST,-2.21,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-02-20T15:00:00.000Z,FLAT,TEST,-2.61,STOP
BNBUSDT,RsiReversionLong,LONG,2026-02-23T02:00:00.000Z,FLAT,TEST,1.68,TP1
BNBUSDT,RsiReversionLong,LONG,2026-02-23T05:00:00.000Z,FLAT,TEST,-1.74,STOP
BNBUSDT,RsiReversionLong,LONG,2026-02-28T07:00:00.000Z,FLAT,TEST,-1.44,STOP
BNBUSDT,RsiReversionLong,LONG,2026-02-28T10:00:00.000Z,FLAT,TEST,2.18,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-03-01T01:00:00.000Z,FLAT,TEST,4.00,TP1
BNBUSDT,RsiReversionShort,SHORT,2026-03-04T10:00:00.000Z,FLAT,TEST,-0.93,STOP
BNBUSDT,RsiReversionShort,SHORT,2026-03-04T14:00:00.000Z,FLAT,TEST,-1.21,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-03-04T15:00:00.000Z,FLAT,TEST,-2.41,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-03-13T00:00:00.000Z,FLAT,TEST,3.59,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-04-07T21:00:00.000Z,FLAT,TEST,-2.30,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-04-09T17:00:00.000Z,FLAT,TEST,-1.85,STOP
BNBUSDT,RsiReversionLong,LONG,2026-04-12T02:00:00.000Z,FLAT,TEST,2.55,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-04-13T22:00:00.000Z,FLAT,TEST,3.82,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-04-20T18:00:00.000Z,FLAT,TEST,3.12,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-04-22T13:00:00.000Z,FLAT,TEST,-1.66,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-04-25T12:00:00.000Z,FLAT,TEST,-1.14,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-04-27T05:00:00.000Z,FLAT,TEST,-1.86,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-05-24T21:00:00.000Z,FLAT,TEST,-1.38,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-05-25T12:00:00.000Z,FLAT,TEST,-1.62,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-05-27T21:00:00.000Z,FLAT,TEST,-1.90,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-05-30T07:00:00.000Z,FLAT,TEST,5.83,TP1
BNBUSDT,RangeBreakoutLong,LONG,2026-06-12T14:00:00.000Z,FLAT,TEST,-1.23,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-06-14T14:00:00.000Z,FLAT,TEST,-1.41,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-06-14T21:00:00.000Z,FLAT,TEST,-2.06,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-06-17T19:00:00.000Z,FLAT,TEST,3.60,TP1
BNBUSDT,RsiReversionLong,LONG,2026-06-18T16:00:00.000Z,FLAT,TEST,-1.15,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-06-21T23:00:00.000Z,FLAT,TEST,-1.63,STOP
BNBUSDT,RangeBreakoutLong,LONG,2026-06-22T01:00:00.000Z,FLAT,TEST,-1.99,STOP
BNBUSDT,RangeBreakoutShort,SHORT,2026-06-23T06:00:00.000Z,FLAT,TEST,3.87,TP1
AVAXUSDT,RsiReversionLong,LONG,2025-07-01T23:00:00.000Z,FLAT,TRAIN,2.10,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-02T14:00:00.000Z,FLAT,TRAIN,4.37,TP1
AVAXUSDT,RsiReversionShort,SHORT,2025-07-02T17:00:00.000Z,FLAT,TRAIN,-1.94,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-03T05:00:00.000Z,FLAT,TRAIN,-2.80,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-07-04T14:00:00.000Z,FLAT,TRAIN,-1.91,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-06T13:00:00.000Z,FLAT,TRAIN,-2.71,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-08T17:00:00.000Z,FLAT,TRAIN,4.45,TP1
AVAXUSDT,RsiReversionShort,SHORT,2025-07-09T23:00:00.000Z,FLAT,TRAIN,-0.99,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-10T12:00:00.000Z,FLAT,TRAIN,-1.39,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-10T17:00:00.000Z,FLAT,TRAIN,5.20,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-11T05:00:00.000Z,FLAT,TRAIN,-2.90,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-13T07:00:00.000Z,FLAT,TRAIN,-2.15,STOP
AVAXUSDT,RsiReversionLong,LONG,2025-07-15T04:00:00.000Z,FLAT,TRAIN,3.70,TP1
AVAXUSDT,RsiReversionShort,SHORT,2025-07-18T01:00:00.000Z,FLAT,TRAIN,-1.59,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-07-18T06:00:00.000Z,FLAT,TRAIN,2.61,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-20T15:00:00.000Z,FLAT,TRAIN,-2.25,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-21T07:00:00.000Z,FLAT,TRAIN,-2.95,STOP
AVAXUSDT,RsiReversionLong,LONG,2025-07-23T14:00:00.000Z,FLAT,TRAIN,-2.44,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-26T02:00:00.000Z,FLAT,TRAIN,2.11,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-26T14:00:00.000Z,FLAT,TRAIN,4.31,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-07-27T22:00:00.000Z,FLAT,TRAIN,-3.07,STOP
AVAXUSDT,RsiReversionLong,LONG,2025-07-29T03:00:00.000Z,FLAT,TRAIN,-2.58,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-07-30T09:00:00.000Z,FLAT,TRAIN,5.34,TP1
AVAXUSDT,RsiReversionLong,LONG,2025-08-01T01:00:00.000Z,FLAT,TRAIN,-2.56,STOP
AVAXUSDT,RsiReversionLong,LONG,2025-08-01T10:00:00.000Z,FLAT,TRAIN,-1.17,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-08-08T00:00:00.000Z,FLAT,TRAIN,-2.02,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-08-09T01:00:00.000Z,FLAT,TRAIN,2.86,TP1
AVAXUSDT,RsiReversionShort,SHORT,2025-08-12T21:00:00.000Z,FLAT,TRAIN,-1.50,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-08-13T03:00:00.000Z,FLAT,TRAIN,-2.53,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-08-17T03:00:00.000Z,FLAT,TRAIN,3.26,TP1
AVAXUSDT,RsiReversionShort,SHORT,2025-08-17T16:00:00.000Z,FLAT,TRAIN,-2.35,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-08-19T14:00:00.000Z,FLAT,TRAIN,-2.91,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-08-21T16:00:00.000Z,FLAT,TRAIN,-2.63,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-08-22T18:00:00.000Z,FLAT,TRAIN,-1.30,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-08-22T22:00:00.000Z,FLAT,TRAIN,-1.48,STOP
AVAXUSDT,RsiReversionLong,LONG,2025-08-25T22:00:00.000Z,FLAT,TRAIN,3.11,TP1
AVAXUSDT,RangeBreakoutLong,LONG,2025-08-27T03:00:00.000Z,FLAT,TRAIN,-2.47,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-08-30T01:00:00.000Z,FLAT,TRAIN,-2.29,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-08-30T15:00:00.000Z,FLAT,TRAIN,-2.40,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-09-01T04:00:00.000Z,FLAT,TRAIN,-3.09,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-09-02T10:00:00.000Z,FLAT,TRAIN,-1.93,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-09-03T10:00:00.000Z,FLAT,TRAIN,-1.30,STOP
AVAXUSDT,RsiReversionShort,SHORT,2025-09-03T16:00:00.000Z,FLAT,TRAIN,2.71,TP1
AVAXUSDT,RangeBreakoutShort,SHORT,2025-09-04T17:00:00.000Z,FLAT,TRAIN,-2.12,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-09-05T12:00:00.000Z,FLAT,TRAIN,-2.71,STOP
AVAXUSDT,RangeBreakoutShort,SHORT,2025-09-06T09:00:00.000Z,FLAT,TRAIN,-1.46,STOP
AVAXUSDT,RangeBreakoutLong,LONG,2025-09-08T08:00:00.000Z,FLAT,TRAIN,3.68,TP1
